stratum,r,gene_set,dose
diff_drug,-0.0105,all,0.05
diff_drug,0.0331,all,0.05
diff_drug,0.0192,all,0.05
diff_drug,-0.0011,all,0.05
diff_drug,0.0006,all,0.05
diff_drug,-0.0006,all,0.05
diff_drug,0.0029,all,0.05
diff_drug,0.0112,all,0.05
diff_drug,-0.001,all,0.05
diff_drug,0.0324,all,0.05
diff_drug,-0.0123,all,0.05
diff_drug,-0.007,all,0.05
diff_drug,-0.0348,all,0.05
diff_drug,0.0101,all,0.05
diff_drug,0.0325,all,0.05
diff_drug,-0.0212,all,0.05
diff_drug,0.0294,all,0.05
diff_drug,0.0339,all,0.05
diff_drug,0.0231,all,0.05
diff_drug,-0.0397,all,0.05
diff_drug,-0.0072,all,0.05
diff_drug,0.0142,all,0.05
diff_drug,-0.0237,all,0.05
diff_drug,0.0177,all,0.05
diff_drug,0.0128,all,0.05
diff_drug,0.008,all,0.05
diff_drug,-0.0427,all,0.05
diff_drug,0.0587,all,0.05
diff_drug,0.0065,all,0.05
diff_drug,0.0285,all,0.05
diff_drug,0.0509,all,0.05
diff_drug,0.0254,all,0.05
diff_drug,0.008,all,0.05
diff_drug,0.0504,all,0.05
diff_drug,0.0381,all,0.05
diff_drug,0.0265,all,0.05
diff_drug,0.133,all,0.05
diff_drug,-0.0028,all,0.05
diff_drug,0.0238,all,0.05
diff_drug,0.0096,all,0.05
diff_drug,0.0191,all,0.05
diff_drug,0.0293,all,0.05
diff_drug,0.013,all,0.05
diff_drug,0.0036,all,0.05
diff_drug,0.0297,all,0.05
diff_drug,-0.019,all,0.05
diff_drug,-0.0191,all,0.05
diff_drug,-0.0086,all,0.05
diff_drug,0.0129,all,0.05
diff_drug,0.0278,all,0.05
diff_drug,-0.0331,all,0.05
diff_drug,0.0884,all,0.05
diff_drug,-0.0394,all,0.05
diff_drug,0.014,all,0.05
diff_drug,-0.0254,all,0.05
diff_drug,0.0593,all,0.05
diff_drug,0.0313,all,0.05
diff_drug,0.0188,all,0.05
diff_drug,0.0598,all,0.05
diff_drug,-0.0037,all,0.05
diff_drug,0.0193,all,0.05
diff_drug,0.0422,all,0.05
diff_drug,0.0176,all,0.05
diff_drug,0.0085,all,0.05
diff_drug,0.1473,all,0.05
diff_drug,0.0345,all,0.05
diff_drug,0.0361,all,0.05
diff_drug,-0.0352,all,0.05
diff_drug,-0.0127,all,0.05
diff_drug,-0.0302,all,0.05
diff_drug,0.0096,all,0.05
diff_drug,0.0154,all,0.05
diff_drug,0.0796,all,0.05
diff_drug,0.0049,all,0.05
diff_drug,0.0488,all,0.05
diff_drug,0.0328,all,0.05
diff_drug,-0.0002,all,0.05
diff_drug,-0.0036,all,0.05
diff_drug,0.019,all,0.05
diff_drug,0.0908,all,0.05
diff_drug,-0.0186,all,0.05
diff_drug,-0.0165,all,0.05
diff_drug,0.0148,all,0.05
diff_drug,0.0054,all,0.05
diff_drug,0.0281,all,0.05
diff_drug,0.0356,all,0.05
diff_drug,-0.0053,all,0.05
diff_drug,0.0265,all,0.05
diff_drug,-0.0055,all,0.05
diff_drug,0.0119,all,0.05
diff_drug,0.0419,all,0.05
diff_drug,0.0131,all,0.05
diff_drug,0.0623,all,0.05
diff_drug,0.0104,all,0.05
diff_drug,0.0061,all,0.05
diff_drug,0.0375,all,0.05
diff_drug,0.0638,all,0.05
diff_drug,0.0158,all,0.05
diff_drug,0.0053,all,0.05
diff_drug,0.0646,all,0.05
diff_drug,0.0263,all,0.05
diff_drug,-0.0023,all,0.05
diff_drug,0.0611,all,0.05
diff_drug,0.0292,all,0.05
diff_drug,0.0169,all,0.05
diff_drug,0.0392,all,0.05
diff_drug,0.0466,all,0.05
diff_drug,0.013,all,0.05
diff_drug,0.0159,all,0.05
diff_drug,0.0446,all,0.05
diff_drug,0.0296,all,0.05
diff_drug,0.0227,all,0.05
diff_drug,0.0324,all,0.05
diff_drug,-0.0004,all,0.05
diff_drug,-0.0228,all,0.05
diff_drug,-0.0104,all,0.05
diff_drug,-0.0094,all,0.05
diff_drug,0.0772,all,0.05
diff_drug,0.0099,all,0.05
diff_drug,0.0158,all,0.05
diff_drug,0.0215,all,0.05
diff_drug,0.0201,all,0.05
diff_drug,0.0477,all,0.05
diff_drug,0.0433,all,0.05
diff_drug,0.0487,all,0.05
diff_drug,0.013,all,0.05
diff_drug,0.0536,all,0.05
diff_drug,0.0127,all,0.05
diff_drug,0.0066,all,0.05
diff_drug,0.0196,all,0.05
diff_drug,0.0073,all,0.05
diff_drug,0.0122,all,0.05
diff_drug,-0.0031,all,0.05
diff_drug,-0.0873,all,0.05
diff_drug,0.0538,all,0.05
diff_drug,0.0338,all,0.05
diff_drug,0.0114,all,0.05
diff_drug,0.0242,all,0.05
diff_drug,0.0192,all,0.05
diff_drug,-0.0322,all,0.05
diff_drug,0.0363,all,0.05
diff_drug,-0.0013,all,0.05
diff_drug,0.0047,all,0.05
diff_drug,0.0148,all,0.05
diff_drug,-0.0063,all,0.05
diff_drug,0.0053,all,0.05
diff_drug,0.0299,all,0.05
diff_drug,-0.0157,all,0.05
diff_drug,0.0142,all,0.05
diff_drug,0.0336,all,0.05
diff_drug,0.0597,all,0.05
diff_drug,-0.0112,all,0.05
diff_drug,0.0213,all,0.05
diff_drug,0.0044,all,0.05
diff_drug,0.0252,all,0.05
diff_drug,0.0937,all,0.05
diff_drug,0.0106,all,0.05
same_drug,-0.0035,all,0.05
same_drug,0.0191,all,0.05
same_drug,0.0011,all,0.05
same_drug,0.0646,all,0.05
same_drug,-0.0033,all,0.05
same_drug,0.029,all,0.05
same_drug,0.0607,all,0.05
same_drug,0.0429,all,0.05
same_drug,0.012,all,0.05
same_drug,0.006,all,0.05
same_drug,0.0162,all,0.05
same_drug,0.0358,all,0.05
same_drug,-0.0038,all,0.05
same_drug,0.0146,all,0.05
same_drug,0.0397,all,0.05
same_drug,0.0257,all,0.05
same_drug,0.0215,all,0.05
same_drug,0.0821,all,0.05
same_drug,0.0213,all,0.05
same_drug,0.0205,all,0.05
same_drug,-0.0073,all,0.05
same_drug,-0.0122,all,0.05
same_drug,0.0145,all,0.05
same_drug,0.0021,all,0.05
same_drug,0.0383,all,0.05
same_drug,0.0095,all,0.05
same_drug,0.0117,all,0.05
same_drug,-0.009,all,0.05
same_drug,0.0068,all,0.05
same_drug,0.0886,all,0.05
same_drug,0.0838,all,0.05
same_drug,0.0332,all,0.05
same_drug,0.0619,all,0.05
same_drug,0.0191,all,0.05
same_drug,-0.0008,all,0.05
same_drug,0.0634,all,0.05
same_drug,0.0107,all,0.05
same_drug,-0.0119,all,0.05
same_drug,0.0089,all,0.05
same_drug,0.0139,all,0.05
same_drug,0.0247,all,0.05
same_drug,0.0348,all,0.05
same_drug,-0.0332,all,0.05
same_drug,0.0075,all,0.05
same_drug,0.0361,all,0.05
same_drug,0.006,all,0.05
same_drug,-0.0014,all,0.05
same_drug,0.02,all,0.05
same_drug,0.0079,all,0.05
same_drug,-0.0173,all,0.05
same_drug,0.0337,all,0.05
same_drug,0.0015,all,0.05
same_drug,0.0269,all,0.05
same_drug,0.022,all,0.05
same_drug,0.0557,all,0.05
same_drug,0.0032,all,0.05
same_drug,0.0415,all,0.05
same_drug,0.0528,all,0.05
same_drug,0.03,all,0.05
same_drug,0.0651,all,0.05
same_drug,0.004,all,0.05
same_drug,0.0272,all,0.05
same_drug,0.0272,all,0.05
same_drug,0.0258,all,0.05
same_drug,0.041,all,0.05
same_drug,-0.0007,all,0.05
same_drug,-0.0062,all,0.05
same_drug,-0.0066,all,0.05
same_drug,-0.0071,all,0.05
same_drug,0.0042,all,0.05
same_drug,-0.0019,all,0.05
same_drug,-0.0195,all,0.05
same_drug,0.0006,all,0.05
same_drug,0.0041,all,0.05
same_drug,0.0612,all,0.05
same_drug,0.0192,all,0.05
same_drug,0.0279,all,0.05
same_drug,0.0856,all,0.05
same_drug,-0.0124,all,0.05
same_drug,0.0456,all,0.05
same_drug,0.0283,all,0.05
same_drug,-0.0104,all,0.05
same_drug,0.0076,all,0.05
same_drug,0.004,all,0.05
same_drug,0.0052,all,0.05
same_drug,0.0184,all,0.05
same_drug,-0.0002,all,0.05
same_drug,0.0225,all,0.05
same_drug,0.0241,all,0.05
same_drug,-0.0343,all,0.05
same_drug,0.0088,all,0.05
same_drug,-0.0225,all,0.05
same_drug,0.0019,all,0.05
same_drug,0.1077,all,0.05
same_drug,0.0102,all,0.05
same_drug,0.0044,all,0.05
same_drug,-0.0188,all,0.05
same_drug,0.0122,all,0.05
same_drug,0.0153,all,0.05
same_drug,0.0071,all,0.05
same_drug,-0.0229,all,0.05
same_drug,0.0216,all,0.05
same_drug,0.0189,all,0.05
same_drug,0.0288,all,0.05
same_drug,-0.0174,all,0.05
same_drug,0.0783,all,0.05
same_drug,0.0425,all,0.05
same_drug,0.0798,all,0.05
same_drug,0.0113,all,0.05
same_drug,0.022,all,0.05
same_drug,0.0276,all,0.05
same_drug,0.0012,all,0.05
same_drug,0.0787,all,0.05
same_drug,0.0185,all,0.05
same_drug,0.0396,all,0.05
same_drug,0.041,all,0.05
same_drug,0.0259,all,0.05
same_drug,0.0234,all,0.05
same_drug,-0.0416,all,0.05
same_drug,0.0008,all,0.05
same_drug,0.0436,all,0.05
same_drug,-0.0226,all,0.05
same_drug,0.0112,all,0.05
same_drug,0.0003,all,0.05
same_drug,0.0215,all,0.05
same_drug,-0.0093,all,0.05
same_drug,0.0331,all,0.05
same_drug,-0.0136,all,0.05
same_drug,0.0256,all,0.05
same_drug,0.0087,all,0.05
same_drug,0.0153,all,0.05
same_drug,0.0176,all,0.05
same_drug,-0.0096,all,0.05
same_drug,0.0181,all,0.05
same_drug,0.0132,all,0.05
same_drug,-0.0172,all,0.05
same_drug,0.1062,all,0.05
same_drug,0.0031,all,0.05
same_drug,0.0257,all,0.05
same_drug,-0.0014,all,0.05
same_drug,0.0408,all,0.05
same_drug,0.0197,all,0.05
same_drug,0.0196,all,0.05
same_drug,0.0063,all,0.05
same_drug,0.0045,all,0.05
same_drug,0.003,all,0.05
same_drug,-0.0085,all,0.05
same_drug,-0.0007,all,0.05
same_drug,0.0842,all,0.05
same_drug,0.0068,all,0.05
same_drug,0.0093,all,0.05
same_drug,-0.0052,all,0.05
same_drug,0.0229,all,0.05
same_drug,0.0216,all,0.05
same_drug,0.0042,all,0.05
same_drug,-0.0046,all,0.05
same_drug,0.019,all,0.05
same_drug,0.0317,all,0.05
same_drug,0.0198,all,0.05
same_drug,0.0526,all,0.05
same_drug,0.01,all,0.05
same_drug,0.0235,all,0.05
same_drug,-0.01,all,0.05
same_drug,0.0212,all,0.05
same_drug,0.0262,all,0.05
same_drug,0.0036,all,0.05
same_drug,0.0098,all,0.05
same_drug,0.0068,all,0.05
same_drug,0.1243,all,0.05
same_drug,0.0314,all,0.05
same_drug,0.026,all,0.05
same_drug,-0.0014,all,0.05
same_drug,-0.008,all,0.05
same_drug,0.0076,all,0.05
same_drug,-0.0048,all,0.05
same_drug,0.1,all,0.05
same_drug,-0.0147,all,0.05
same_drug,0.0278,all,0.05
same_drug,0.0287,all,0.05
same_drug,0.0027,all,0.05
same_drug,0.0206,all,0.05
same_drug,0.006,all,0.05
same_drug,-0.0175,all,0.05
same_drug,0.0486,all,0.05
same_drug,-0.003,all,0.05
same_drug,0.0223,all,0.05
same_drug,0.0978,all,0.05
same_drug,0.0175,all,0.05
same_drug,0.0165,all,0.05
same_drug,-0.0097,all,0.05
same_drug,0.0069,all,0.05
same_drug,0.0364,all,0.05
same_drug,0.0204,all,0.05
same_drug,0.053,all,0.05
same_drug,0.0309,all,0.05
same_drug,0.0007,all,0.05
same_drug,0.0122,all,0.05
same_drug,0.0014,all,0.05
same_drug,0.0174,all,0.05
same_drug,0.0191,all,0.05
same_drug,-0.0115,all,0.05
same_drug,0.0121,all,0.05
same_drug,0.0736,all,0.05
same_drug,0.0023,all,0.05
same_drug,0.0725,all,0.05
same_drug,0.0267,all,0.05
same_drug,0.0359,all,0.05
same_drug,0.0335,all,0.05
same_drug,0.0822,all,0.05
same_drug,0.0128,all,0.05
same_drug,-0.0381,all,0.05
same_drug,-0.0285,all,0.05
same_drug,0.0864,all,0.05
same_drug,0.0397,all,0.05
same_drug,0.023,all,0.05
same_drug,0.0314,all,0.05
same_drug,0.0004,all,0.05
same_drug,-0.0223,all,0.05
same_drug,0.0136,all,0.05
same_drug,-0.0013,all,0.05
same_drug,-0.0027,all,0.05
same_drug,0.0291,all,0.05
same_drug,0.0067,all,0.05
same_drug,0.0846,all,0.05
same_drug,0.0105,all,0.05
same_drug,0.0061,all,0.05
same_drug,0.0687,all,0.05
same_drug,0.0319,all,0.05
same_drug,0.031,all,0.05
same_drug,-0.0063,all,0.05
same_drug,0.0051,all,0.05
same_drug,-0.0384,all,0.05
same_drug,0.0226,all,0.05
same_drug,0.0183,all,0.05
same_drug,0.0097,all,0.05
same_drug,0.0721,all,0.05
same_drug,0.0029,all,0.05
same_drug,0.0211,all,0.05
same_drug,0.017,all,0.05
same_drug,0.033,all,0.05
same_drug,0.0105,all,0.05
same_drug,0.0206,all,0.05
same_drug,0.0157,all,0.05
same_drug,-0.0254,all,0.05
same_drug,0.0173,all,0.05
same_drug,0.0163,all,0.05
same_drug,0.0733,all,0.05
same_drug,0.0059,all,0.05
same_drug,0.1024,all,0.05
same_drug,0.0393,all,0.05
same_drug,0.0172,all,0.05
same_drug,-0.0035,all,0.05
same_drug,-0.006,all,0.05
same_drug,0.0769,all,0.05
same_drug,-0.0076,all,0.05
same_drug,0.0158,all,0.05
same_drug,0.0234,all,0.05
same_drug,0.0031,all,0.05
same_drug,0.0265,all,0.05
same_drug,0.0311,all,0.05
same_drug,0.0112,all,0.05
same_drug,0.0248,all,0.05
same_drug,-0.0099,all,0.05
same_drug,0.0391,all,0.05
same_drug,0.0101,all,0.05
same_drug,-0.0024,all,0.05
same_drug,0.0763,all,0.05
same_drug,0.0294,all,0.05
same_drug,0.0163,all,0.05
same_drug,0.0595,all,0.05
same_drug,0.025,all,0.05
same_drug,0.0217,all,0.05
same_drug,0.0017,all,0.05
same_drug,0.1196,all,0.05
same_drug,0.0011,all,0.05
same_drug,0.0031,all,0.05
same_drug,0.0006,all,0.05
same_drug,-0.0093,all,0.05
same_drug,0.0088,all,0.05
same_drug,0.0271,all,0.05
same_drug,0.002,all,0.05
same_drug,0.0644,all,0.05
same_drug,0.0219,all,0.05
same_drug,0.0035,all,0.05
same_drug,0.0156,all,0.05
same_drug,-0.003,all,0.05
same_drug,0.0221,all,0.05
same_drug,0.0552,all,0.05
same_drug,0.0374,all,0.05
same_drug,0.0171,all,0.05
same_drug,0.0036,all,0.05
same_drug,0.0089,all,0.05
same_drug,0.0115,all,0.05
same_drug,0.0173,all,0.05
same_drug,-0.0011,all,0.05
same_drug,0.0993,all,0.05
same_drug,0.0025,all,0.05
same_drug,0.0372,all,0.05
same_drug,0.0083,all,0.05
same_drug,0.0084,all,0.05
same_drug,0.0043,all,0.05
same_drug,0.014,all,0.05
same_drug,0.1202,all,0.05
same_drug,0.0291,all,0.05
same_drug,0.0142,all,0.05
same_drug,-0.0062,all,0.05
same_drug,0.0015,all,0.05
same_drug,-0.0034,all,0.05
same_drug,0.0254,all,0.05
same_drug,0.1014,all,0.05
same_drug,0.0115,all,0.05
same_drug,0.0211,all,0.05
same_drug,0.0108,all,0.05
same_drug,0.0653,all,0.05
same_drug,0.049,all,0.05
same_drug,-0.0034,all,0.05
same_drug,0.025,all,0.05
same_drug,0.0159,all,0.05
same_drug,-0.0163,all,0.05
same_drug,-0.0031,all,0.05
same_drug,0.0025,all,0.05
same_drug,0.0701,all,0.05
same_drug,-0.0135,all,0.05
same_drug,0.0209,all,0.05
same_drug,0.0327,all,0.05
same_drug,-0.0103,all,0.05
same_drug,0.0081,all,0.05
same_drug,-0.0019,all,0.05
same_drug,-0.0175,all,0.05
same_drug,0.0158,all,0.05
same_drug,0.0086,all,0.05
same_drug,0.0071,all,0.05
same_drug,0.018,all,0.05
same_drug,0.0356,all,0.05
same_drug,0.0916,all,0.05
same_drug,-0.0092,all,0.05
same_drug,0.0374,all,0.05
same_drug,0.0068,all,0.05
same_drug,0.0115,all,0.05
same_drug,-0.0039,all,0.05
same_drug,-0.0013,all,0.05
same_drug,0.0653,all,0.05
same_drug,0.0552,all,0.05
same_drug,0.0198,all,0.05
same_drug,0.0552,all,0.05
same_drug,0.0205,all,0.05
same_drug,0.1005,all,0.05
same_drug,0.0117,all,0.05
same_drug,0.0097,all,0.05
same_drug,0.0349,all,0.05
same_drug,0.0,all,0.05
same_drug,0.1455,all,0.05
same_drug,0.0315,all,0.05
same_drug,0.0592,all,0.05
same_drug,0.0384,all,0.05
same_drug,0.0792,all,0.05
same_drug,0.035,all,0.05
same_drug,0.0143,all,0.05
same_drug,0.0345,all,0.05
same_drug,0.0442,all,0.05
same_drug,-0.0052,all,0.05
same_drug,0.0214,all,0.05
same_drug,0.0006,all,0.05
same_drug,0.0181,all,0.05
same_drug,0.0069,all,0.05
same_drug,-0.0074,all,0.05
same_drug,0.0288,all,0.05
same_drug,0.0424,all,0.05
same_drug,0.0108,all,0.05
same_drug,0.0049,all,0.05
same_drug,-0.0107,all,0.05
same_drug,-0.016,all,0.05
same_drug,-0.0162,all,0.05
same_drug,0.0262,all,0.05
same_drug,0.0248,all,0.05
same_drug,0.0346,all,0.05
same_drug,0.0046,all,0.05
same_drug,0.016,all,0.05
same_drug,0.0395,all,0.05
same_drug,-0.007,all,0.05
same_drug,-0.0039,all,0.05
same_drug,0.0001,all,0.05
same_drug,0.018,all,0.05
same_drug,0.0132,all,0.05
same_drug,0.0003,all,0.05
same_drug,0.0093,all,0.05
same_drug,-0.0079,all,0.05
same_drug,-0.0076,all,0.05
same_drug,-0.0039,all,0.05
same_drug,0.0039,all,0.05
same_drug,0.0809,all,0.05
same_drug,-0.0022,all,0.05
same_drug,0.0138,all,0.05
same_drug,0.0342,all,0.05
same_drug,0.0276,all,0.05
same_drug,0.0342,all,0.05
same_drug,0.0022,all,0.05
same_drug,-0.0071,all,0.05
same_drug,-0.0047,all,0.05
same_drug,0.0103,all,0.05
same_drug,-0.0022,all,0.05
same_drug,0.0217,all,0.05
same_drug,0.0267,all,0.05
same_drug,0.0238,all,0.05
same_drug,0.0496,all,0.05
same_drug,0.0249,all,0.05
same_drug,0.0059,all,0.05
same_drug,0.0079,all,0.05
same_drug,0.0046,all,0.05
same_drug,0.0326,all,0.05
same_drug,0.0296,all,0.05
same_drug,-0.0015,all,0.05
same_drug,0.008,all,0.05
same_drug,0.0396,all,0.05
same_drug,-0.0308,all,0.05
same_drug,-0.0043,all,0.05
same_drug,0.0045,all,0.05
same_drug,0.0669,all,0.05
same_drug,-0.0047,all,0.05
same_drug,0.0016,all,0.05
same_drug,0.0106,all,0.05
same_drug,0.0067,all,0.05
same_drug,-0.0042,all,0.05
same_drug,0.015,all,0.05
same_drug,0.0555,all,0.05
same_drug,-0.0171,all,0.05
same_drug,0.0252,all,0.05
same_drug,0.0511,all,0.05
same_drug,0.0872,all,0.05
same_drug,0.0175,all,0.05
same_drug,0.0126,all,0.05
same_drug,0.0456,all,0.05
same_drug,-0.0098,all,0.05
same_drug,0.0192,all,0.05
same_drug,0.0592,all,0.05
same_drug,-0.016,all,0.05
same_drug,0.0875,all,0.05
same_drug,0.0376,all,0.05
same_drug,0.0214,all,0.05
same_drug,0.0117,all,0.05
same_drug,0.0049,all,0.05
same_drug,0.0297,all,0.05
same_drug,-0.0099,all,0.05
same_drug,0.0197,all,0.05
same_drug,0.0615,all,0.05
same_drug,0.0587,all,0.05
same_drug,0.0255,all,0.05
same_drug,-0.0034,all,0.05
same_drug,0.0314,all,0.05
same_drug,0.0111,all,0.05
same_drug,-0.0102,all,0.05
same_drug,0.0284,all,0.05
same_drug,0.0111,all,0.05
same_drug,0.0373,all,0.05
same_drug,0.0362,all,0.05
same_drug,0.0251,all,0.05
same_drug,0.0091,all,0.05
same_drug,0.0118,all,0.05
same_drug,0.0174,all,0.05
same_drug,-0.0125,all,0.05
same_drug,0.1096,all,0.05
same_drug,-0.0085,all,0.05
same_drug,0.0333,all,0.05
same_drug,0.0635,all,0.05
same_drug,-0.0124,all,0.05
same_drug,0.0907,all,0.05
same_drug,-0.0099,all,0.05
same_drug,-0.0023,all,0.05
same_drug,0.0497,all,0.05
same_drug,-0.0221,all,0.05
same_drug,-0.001,all,0.05
same_drug,0.0048,all,0.05
same_drug,0.0126,all,0.05
same_drug,0.029,all,0.05
same_drug,0.0844,all,0.05
same_drug,-0.0059,all,0.05
same_drug,0.0393,all,0.05
same_drug,0.0417,all,0.05
same_drug,-0.0075,all,0.05
same_drug,0.0274,all,0.05
same_drug,0.0169,all,0.05
same_drug,0.0071,all,0.05
same_drug,0.0188,all,0.05
same_drug,-0.0007,all,0.05
same_drug,0.0202,all,0.05
same_drug,0.0076,all,0.05
same_drug,0.0272,all,0.05
same_drug,0.0252,all,0.05
same_drug,0.0292,all,0.05
same_drug,0.0166,all,0.05
same_drug,0.0246,all,0.05
same_drug,-0.0017,all,0.05
same_drug,0.0487,all,0.05
same_drug,0.0099,all,0.05
same_drug,0.0172,all,0.05
same_drug,0.0329,all,0.05
same_drug,0.0116,all,0.05
same_drug,0.0278,all,0.05
same_drug,0.0119,all,0.05
same_drug,0.0569,all,0.05
any_pair,-0.0152,responder,0.05
any_pair,0.1046,responder,0.05
any_pair,0.0184,responder,0.05
any_pair,0.0187,responder,0.05
any_pair,-0.0098,responder,0.05
any_pair,0.1258,responder,0.05
any_pair,0.0988,responder,0.05
any_pair,0.0251,responder,0.05
any_pair,0.1396,responder,0.05
any_pair,0.0173,responder,0.05
any_pair,-0.096,responder,0.05
any_pair,0.0575,responder,0.05
any_pair,-0.0558,responder,0.05
any_pair,-0.0023,responder,0.05
any_pair,0.2411,responder,0.05
any_pair,0.2309,responder,0.05
any_pair,-0.0713,responder,0.05
any_pair,-0.0152,responder,0.05
any_pair,-0.0486,responder,0.05
any_pair,0.0563,responder,0.05
any_pair,0.113,responder,0.05
any_pair,0.0757,responder,0.05
any_pair,0.0332,responder,0.05
any_pair,-0.1031,responder,0.05
any_pair,-0.0043,responder,0.05
any_pair,0.0811,responder,0.05
any_pair,0.018,responder,0.05
any_pair,0.3033,responder,0.05
any_pair,0.0215,responder,0.05
any_pair,-0.0598,responder,0.05
any_pair,0.1209,responder,0.05
any_pair,0.0246,responder,0.05
any_pair,0.5784,responder,0.05
any_pair,-0.0177,responder,0.05
any_pair,-0.0142,responder,0.05
any_pair,-0.0334,responder,0.05
any_pair,-0.1095,responder,0.05
any_pair,0.0402,responder,0.05
any_pair,0.0016,responder,0.05
any_pair,0.1952,responder,0.05
any_pair,0.2021,responder,0.05
any_pair,-0.0768,responder,0.05
any_pair,-0.1017,responder,0.05
any_pair,0.032,responder,0.05
any_pair,0.2297,responder,0.05
any_pair,0.3424,responder,0.05
any_pair,0.0169,responder,0.05
any_pair,-0.0141,responder,0.05
any_pair,-0.0332,responder,0.05
any_pair,-0.032,responder,0.05
any_pair,-0.0111,responder,0.05
any_pair,-0.0488,responder,0.05
any_pair,0.4097,responder,0.05
any_pair,0.0162,responder,0.05
any_pair,0.0848,responder,0.05
any_pair,-0.1205,responder,0.05
any_pair,0.1464,responder,0.05
any_pair,-0.0298,responder,0.05
any_pair,0.1571,responder,0.05
any_pair,0.0626,responder,0.05
any_pair,0.0438,responder,0.05
any_pair,0.2111,responder,0.05
any_pair,0.0242,responder,0.05
any_pair,0.0099,responder,0.05
any_pair,0.2619,responder,0.05
any_pair,-0.0606,responder,0.05
any_pair,0.4853,responder,0.05
any_pair,0.0121,responder,0.05
any_pair,-0.004,responder,0.05
any_pair,0.1085,responder,0.05
any_pair,0.0062,responder,0.05
any_pair,0.4167,responder,0.05
any_pair,0.138,responder,0.05
any_pair,-0.1399,responder,0.05
any_pair,-0.0145,responder,0.05
any_pair,0.0089,responder,0.05
any_pair,-0.0727,responder,0.05
any_pair,-0.1061,responder,0.05
any_pair,0.0426,responder,0.05
any_pair,-0.0509,responder,0.05
any_pair,0.0519,responder,0.05
any_pair,0.1459,responder,0.05
any_pair,0.1182,responder,0.05
any_pair,0.0216,responder,0.05
any_pair,0.155,responder,0.05
any_pair,0.013,responder,0.05
any_pair,-0.0353,responder,0.05
any_pair,0.0879,responder,0.05
any_pair,0.1935,responder,0.05
any_pair,0.4253,responder,0.05
any_pair,0.1129,responder,0.05
any_pair,0.0949,responder,0.05
any_pair,0.1884,responder,0.05
any_pair,0.1036,responder,0.05
any_pair,0.0937,responder,0.05
any_pair,-0.0023,responder,0.05
any_pair,-0.0479,responder,0.05
any_pair,0.0059,responder,0.05
any_pair,0.0992,responder,0.05
any_pair,0.443,responder,0.05
any_pair,-0.0913,responder,0.05
any_pair,0.0435,responder,0.05
any_pair,0.0758,responder,0.05
any_pair,-0.0733,responder,0.05
any_pair,0.3495,responder,0.05
any_pair,0.0255,responder,0.05
any_pair,0.3572,responder,0.05
any_pair,-0.1873,responder,0.05
any_pair,0.0258,responder,0.05
any_pair,0.0913,responder,0.05
any_pair,0.0406,responder,0.05
any_pair,0.3645,responder,0.05
any_pair,0.002,responder,0.05
any_pair,0.0496,responder,0.05
any_pair,-0.1322,responder,0.05
any_pair,0.2255,responder,0.05
any_pair,0.1057,responder,0.05
any_pair,0.0115,responder,0.05
any_pair,-0.0958,responder,0.05
any_pair,-0.1438,responder,0.05
any_pair,-0.0542,responder,0.05
any_pair,0.3509,responder,0.05
any_pair,0.0165,responder,0.05
any_pair,0.5711,responder,0.05
any_pair,-0.0195,responder,0.05
any_pair,-0.0746,responder,0.05
any_pair,0.0396,responder,0.05
any_pair,0.3414,responder,0.05
any_pair,0.0814,responder,0.05
any_pair,0.0693,responder,0.05
any_pair,0.0945,responder,0.05
any_pair,0.5141,responder,0.05
any_pair,0.1627,responder,0.05
any_pair,0.3192,responder,0.05
any_pair,-0.0004,responder,0.05
any_pair,0.0385,responder,0.05
any_pair,0.0057,responder,0.05
any_pair,0.0239,responder,0.05
any_pair,-0.0087,responder,0.05
any_pair,0.1377,responder,0.05
any_pair,0.0651,responder,0.05
any_pair,-0.1585,responder,0.05
any_pair,-0.017,responder,0.05
any_pair,-0.1474,responder,0.05
any_pair,0.1053,responder,0.05
any_pair,0.1045,responder,0.05
any_pair,0.0599,responder,0.05
any_pair,0.0454,responder,0.05
any_pair,0.0577,responder,0.05
any_pair,0.276,responder,0.05
any_pair,0.0626,responder,0.05
any_pair,0.0429,responder,0.05
any_pair,-0.0046,responder,0.05
any_pair,0.0974,responder,0.05
any_pair,-0.0677,responder,0.05
any_pair,0.1763,responder,0.05
any_pair,0.0161,responder,0.05
any_pair,-0.0689,responder,0.05
any_pair,0.314,responder,0.05
any_pair,-0.0511,responder,0.05
any_pair,0.0134,responder,0.05
any_pair,0.0394,responder,0.05
any_pair,0.028,responder,0.05
any_pair,-0.0526,responder,0.05
any_pair,0.0593,responder,0.05
any_pair,0.1414,responder,0.05
any_pair,0.0696,responder,0.05
any_pair,0.1284,responder,0.05
any_pair,0.0091,responder,0.05
any_pair,0.167,responder,0.05
any_pair,0.0956,responder,0.05
any_pair,0.0069,responder,0.05
any_pair,0.178,responder,0.05
any_pair,0.0649,responder,0.05
any_pair,0.0246,responder,0.05
any_pair,0.2625,responder,0.05
any_pair,-0.0003,responder,0.05
any_pair,0.0678,responder,0.05
any_pair,0.0461,responder,0.05
any_pair,0.074,responder,0.05
any_pair,0.0366,responder,0.05
any_pair,-0.0526,responder,0.05
any_pair,-0.01,responder,0.05
any_pair,0.0252,responder,0.05
any_pair,0.0877,responder,0.05
any_pair,0.0319,responder,0.05
any_pair,0.008,responder,0.05
